Chip Run Info,D:\Edoardo\1361334043edoardo_hl60_vinc_3nM_mock_vs_48h\ChipRun.bml,1361334043,96.96 (136x),GE 96x96 PCR+Melt v2,ROX,EvaGreen,4/24/2016 8:26:16 PM,00:51:17,BIOMARK088
Application Version,4.1.3
Application Build,20140305.1515
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Calibrated rConc,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S26-A81,mock_low,Unknown,100,RELA,Test,7.91326835618306,-1,1,Pass,0.0222468576534276,85.7019922936357,999,1,ok
S26-A80,mock_low,Unknown,100,SMYD3,Test,9.43451366409054,-1,1,Pass,0.0222468576534276,82.0522003695777,999,1,ok
S26-A79,mock_low,Unknown,100,UGCG,Test,10.6176460336654,-1,1,Pass,0.0222468576534276,82.3752653723332,999,1,ok
S26-A90,mock_low,Unknown,100,LRP6,Test,16.1592219619066,-1,1,Pass,0.0222468576534276,86.6256698887632,999,1,ok
S26-A89,mock_low,Unknown,100,Tcf7l2,Test,14.2821320871702,-1,1,Pass,0.0222468576534276,82.26304070704,999,1,ok
S26-A88,mock_low,Unknown,100,B2M,Test,3.91655365381815,-1,0.638851217939384,Fail,0.0222468576534276,85.6297029603398,999,1,ok
S26-A87,mock_low,Unknown,100,MAP3K14,Test,13.4521741381057,-1,1,Pass,0.0222468576534276,84.1295098915714,999,1,ok
S26-A86,mock_low,Unknown,100,SLCO3A1,Test,11.8208703483349,-1,1,Pass,0.0222468576534276,83.97247482598,999,1,ok
S26-A85,mock_low,Unknown,100,SP1,Test,9.47831146595981,-1,1,Pass,0.0222468576534276,86.8656285784752,999,1,ok
S26-A96,mock_low,Unknown,100,LRP6,Test,16.2877263353381,-1,1,Pass,0.0222468576534276,86.7597511418728,999,1,ok
S26-A95,mock_low,Unknown,100,Tcf7l2,Test,14.3297555919509,-1,1,Pass,0.0222468576534276,82.5807692562226,999,1,ok
S26-A94,mock_low,Unknown,100,B2M,Test,4.07867108775289,-1,0.692890362584298,Pass,0.0222468576534276,85.8311437104943,999,1,ok
S26-A93,mock_low,Unknown,100,MAP3K14,Test,13.6188661243016,-1,1,Pass,0.0222468576534276,84.3401324539473,999,1,ok
S26-A92,mock_low,Unknown,100,SLCO3A1,Test,11.9460921289664,-1,1,Pass,0.0222468576534276,84.2471999520101,999,1,ok
S26-A91,mock_low,Unknown,100,SP1,Test,9.62117364953212,-1,1,Pass,0.0222468576534276,87.1873231754304,999,1,ok
S67-A01,48h_high,Unknown,1,ACTB,Test,13.1066886994861,-1,0.913676764103919,Pass,0.0222468576534276,90.1739087406519,999,1,ok
S67-A02,48h_high,Unknown,1,SP3,Test,12.4307039710078,-1,1,Pass,0.0222468576534276,81.6033773150516,999,1,ok
S67-A03,48h_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A04,48h_high,Unknown,1,RSU1,Test,13.2236631012536,-1,1,Pass,0.0222468576534276,82.9212089880686,999,1,ok
S67-A05,48h_high,Unknown,1,IL8,Test,11.8302934360382,-1,1,Pass,0.0222468576534276,82.756050195567,999,1,ok
S67-A06,48h_high,Unknown,1,FZD7,Test,18.7841762869208,-1,1,Pass,0.0222468576534276,80.8318874089969,999,1,ok
S67-A07,48h_high,Unknown,1,ACTB,Test,13.2173279138371,-1,0.928474775130126,Pass,0.0222468576534276,89.7489301270358,999,1,ok
S67-A08,48h_high,Unknown,1,SP3,Test,12.3469823884586,-1,1,Pass,0.0222468576534276,81.1556826207456,999,1,ok
S67-A09,48h_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A10,48h_high,Unknown,1,RSU1,Test,13.0763120095332,-1,1,Pass,0.0222468576534276,82.7068522718312,999,1,ok
S67-A11,48h_high,Unknown,1,IL8,Test,11.7315584105092,-1,1,Pass,0.0222468576534276,82.5824166067233,999,1,ok
S67-A12,48h_high,Unknown,1,FZD7,Test,18.9926502009857,-1,1,Pass,0.0222468576534276,80.6983338560296,999,1,ok
S67-A13,48h_high,Unknown,1,ABCC4,Test,13.5708094351893,-1,1,Pass,0.0222468576534276,80.727783052443,999,1,ok
S67-A14,48h_high,Unknown,1,YBX1,Test,7.12924437318077,-1,1,Pass,0.0222468576534276,82.1355900830263,999,1,ok
S67-A15,48h_high,Unknown,1,PRKCB,Test,14.7979662015903,-1,1,Pass,0.0222468576534276,86.6661111334208,999,1,ok
S67-A16,48h_high,Unknown,1,DDIT4,Test,16.3079064594136,-1,1,Pass,0.0222468576534276,87.4300138631043,999,1,ok
S67-A17,48h_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A18,48h_high,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A19,48h_high,Unknown,1,ABCC4,Test,13.3596728557648,-1,1,Pass,0.0222468576534276,80.6215294286575,999,1,ok
S67-A20,48h_high,Unknown,1,YBX1,Test,7.09028134234839,-1,1,Pass,0.0222468576534276,82.0336569643275,999,1,ok
S67-A21,48h_high,Unknown,1,PRKCB,Test,14.8107859973323,-1,1,Pass,0.0222468576534276,86.4253198698439,999,1,ok
S67-A22,48h_high,Unknown,1,DDIT4,Test,15.7001783772286,-1,1,Pass,0.0222468576534276,87.4023987328888,999,1,ok
S67-A23,48h_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A24,48h_high,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A25,48h_high,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A26,48h_high,Unknown,1,NFYA,Test,15.059609802807,-1,1,Pass,0.0222468576534276,85.3478740169041,999,1,ok
S67-A27,48h_high,Unknown,1,CSK,Test,12.4951147090837,-1,1,Pass,0.0222468576534276,85.7505806415806,999,1,ok
S67-A28,48h_high,Unknown,1,SCML2,Test,16.8013365351014,-1,1,Pass,0.0222468576534276,81.7751514381144,999,1,ok
S67-A29,48h_high,Unknown,1,GAPDH,Test,7.9695755037398,-1,1,Pass,0.0222468576534276,87.3144031373338,999,1,ok
S67-A30,48h_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A31,48h_high,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A32,48h_high,Unknown,1,NFYA,Test,15.0624198889025,-1,1,Pass,0.0222468576534276,85.3113426630561,999,1,ok
S67-A33,48h_high,Unknown,1,CSK,Test,12.3823166891207,-1,1,Pass,0.0222468576534276,85.694107754596,999,1,ok
S67-A34,48h_high,Unknown,1,SCML2,Test,16.7957053821252,-1,1,Pass,0.0222468576534276,81.6969278068118,999,1,ok
S67-A35,48h_high,Unknown,1,GAPDH,Test,7.97436578414939,-1,1,Pass,0.0222468576534276,87.2706662381907,999,1,ok
S67-A36,48h_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A37,48h_high,Unknown,1,WNK1,Test,15.3443170846215,-1,1,Pass,0.0222468576534276,83.6230803154652,999,1,ok
S67-A38,48h_high,Unknown,1,IL18,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A39,48h_high,Unknown,1,GCLC,Test,14.4045098225947,-1,1,Pass,0.0222468576534276,83.1801019453131,999,1,ok
S67-A40,48h_high,Unknown,1,MAPK1,Test,12.460461838111,-1,1,Pass,0.0222468576534276,85.0925537622988,999,1,ok
S67-A41,48h_high,Unknown,1,MYC,Test,10.5923317667918,-1,1,Pass,0.0222468576534276,79.8184582111523,999,1,ok
S67-A42,48h_high,Unknown,1,OCT4,Test,21.8497809055698,-1,0.479003700058263,Fail,0.0222468576534276,91.8152492573499,999,1,miss
S67-A43,48h_high,Unknown,1,WNK1,Test,15.3853609570077,-1,1,Pass,0.0222468576534276,83.5987222086932,999,1,ok
S67-A44,48h_high,Unknown,1,IL18,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A45,48h_high,Unknown,1,GCLC,Test,14.4935369709505,-1,1,Pass,0.0222468576534276,83.1654486287004,999,1,ok
S67-A46,48h_high,Unknown,1,MAPK1,Test,12.4782371549856,-1,1,Pass,0.0222468576534276,85.0876166089487,999,1,ok
S67-A47,48h_high,Unknown,1,MYC,Test,10.620369058464,-1,1,Pass,0.0222468576534276,79.8172571464842,999,1,ok
S67-A48,48h_high,Unknown,1,OCT4,Test,21.0716366696324,-1,0.51833207441919,Fail,0.0222468576534276,91.9419390777569,999,1,miss
S67-A54,48h_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S67-A53,48h_high,Unknown,1,MPO,Test,8.35027623225163,-1,1,Pass,0.0222468576534276,87.9025041891646,999,1,ok
S67-A52,48h_high,Unknown,1,EZH1,Test,17.5144926554399,-1,1,Pass,0.0222468576534276,82.2558458291821,999,1,ok
S67-A51,48h_high,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A50,48h_high,Unknown,1,BRD4,Test,12.0789957728808,-1,1,Pass,0.0222468576534276,84.8973109778696,999,1,ok
S67-A49,48h_high,Unknown,1,DVL2,Test,15.2043901913514,-1,1,Pass,0.0222468576534276,86.6825489556399,999,1,ok
S67-A60,48h_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S67-A59,48h_high,Unknown,1,MPO,Test,8.40360494189555,-1,1,Pass,0.0222468576534276,87.8854752714956,999,1,ok
S67-A58,48h_high,Unknown,1,EZH1,Test,17.2238375302148,-1,1,Pass,0.0222468576534276,82.3163412859176,999,1,ok
S67-A57,48h_high,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A56,48h_high,Unknown,1,BRD4,Test,12.1832704282763,-1,1,Pass,0.0222468576534276,84.8840056442421,999,1,ok
S67-A55,48h_high,Unknown,1,DVL2,Test,15.1833973672611,-1,1,Pass,0.0222468576534276,86.6930987870078,999,1,ok
S67-A66,48h_high,Unknown,1,MT2A,Test,13.2775263476749,-1,1,Pass,0.0222468576534276,89.0543521186877,999,1,ok
S67-A65,48h_high,Unknown,1,NOTCH1,Test,19.5362918978776,-1,1,Pass,0.0222468576534276,89.226503707802,999,1,ok
S67-A64,48h_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A63,48h_high,Unknown,1,KRAS,Test,13.3952713201014,-1,1,Pass,0.0222468576534276,75.1751895947742,999,1,ok
S67-A62,48h_high,Unknown,1,KMT2A,Test,18.7735501617116,-1,1,Pass,0.0222468576534276,81.5957589587422,999,1,ok
S67-A61,48h_high,Unknown,1,DAAM1,Test,24.5195831685807,-1,0.671970937882564,Pass,0.0222468576534276,68.6282522083315,999,1,miss
S67-A72,48h_high,Unknown,1,MT2A,Test,13.3470353042436,-1,1,Pass,0.0222468576534276,89.0289122783983,999,1,ok
S67-A71,48h_high,Unknown,1,NOTCH1,Test,19.4406057543473,-1,1,Pass,0.0222468576534276,89.2660452089432,999,1,ok
S67-A70,48h_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A69,48h_high,Unknown,1,KRAS,Test,13.3977201190166,-1,1,Pass,0.0222468576534276,75.1988555064669,999,1,ok
S67-A68,48h_high,Unknown,1,KMT2A,Test,18.0140172648741,-1,1,Pass,0.0222468576534276,81.4028214935017,999,1,ok
S67-A67,48h_high,Unknown,1,DAAM1,Test,26.3747870317055,-1,0.394637126513535,Fail,0.0222468576534276,68.6773869608313,999,1,miss
S67-A78,48h_high,Unknown,1,CTNNB,Test,16.2907305139079,-1,1,Pass,0.0222468576534276,83.2225042884008,999,1,ok
S67-A77,48h_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A76,48h_high,Unknown,1,PPIA,Test,8.70429168820792,-1,1,Pass,0.0222468576534276,84.0637385994484,999,1,ok
S67-A75,48h_high,Unknown,1,RELA,Test,13.7176578556969,-1,1,Pass,0.0222468576534276,85.3609571087603,999,1,ok
S67-A74,48h_high,Unknown,1,SMYD3,Test,15.7011203236483,-1,1,Pass,0.0222468576534276,81.8374691440677,999,1,ok
S67-A73,48h_high,Unknown,1,UGCG,Test,17.6409403635603,-1,1,Pass,0.0222468576534276,82.1711894129496,999,1,ok
S67-A84,48h_high,Unknown,1,CTNNB,Test,16.8929993305707,-1,1,Pass,0.0222468576534276,83.2085690992691,999,1,ok
S67-A83,48h_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A82,48h_high,Unknown,1,PPIA,Test,8.71250701684496,-1,1,Pass,0.0222468576534276,84.1079615923041,999,1,ok
S67-A81,48h_high,Unknown,1,RELA,Test,13.7621396833011,-1,1,Pass,0.0222468576534276,85.4302313813467,999,1,ok
S67-A80,48h_high,Unknown,1,SMYD3,Test,16.0294037713518,-1,1,Pass,0.0222468576534276,81.9114925805915,999,1,ok
S67-A79,48h_high,Unknown,1,UGCG,Test,18.2054264254498,-1,1,Pass,0.0222468576534276,82.2869468523804,999,1,ok
S67-A90,48h_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A89,48h_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A88,48h_high,Unknown,1,B2M,Test,9.70967580284613,-1,1,Pass,0.0222468576534276,85.5507523544357,999,1,ok
S67-A87,48h_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A86,48h_high,Unknown,1,SLCO3A1,Test,18.3179933550593,-1,1,Pass,0.0222468576534276,83.7862745961693,999,1,ok
S67-A85,48h_high,Unknown,1,SP1,Test,15.126087649538,-1,1,Pass,0.0222468576534276,86.6998345882312,999,1,ok
S67-A96,48h_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A95,48h_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A94,48h_high,Unknown,1,B2M,Test,9.73735921950403,-1,1,Pass,0.0222468576534276,85.7725398616491,999,1,ok
S67-A93,48h_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S67-A92,48h_high,Unknown,1,SLCO3A1,Test,18.5334581299042,-1,1,Pass,0.0222468576534276,84.1239553859212,999,1,ok
S67-A91,48h_high,Unknown,1,SP1,Test,15.0640123561963,-1,1,Pass,0.0222468576534276,86.9578137630155,999,1,ok
S25-A01,All Human RNA,Standard,320,ACTB,Test,14.1444607899763,-1,0.922248337181087,Pass,0.0222468576534276,90.4923149611686,999,1,ok
S25-A02,All Human RNA,Standard,320,SP3,Test,9.67687948964543,-1,1,Pass,0.0222468576534276,81.7156034194531,999,1,ok
S25-A03,All Human RNA,Standard,320,SLCO2B1,Test,10.7562253010333,-1,1,Pass,0.0222468576534276,85.5892409278863,999,1,ok
S25-A04,All Human RNA,Standard,320,RSU1,Test,11.1311627936457,-1,1,Pass,0.0222468576534276,83.0340982266494,999,1,ok
S25-A05,All Human RNA,Standard,320,IL8,Test,10.7938815531614,-1,1,Pass,0.0222468576534276,82.8695990553637,999,1,ok
S25-A06,All Human RNA,Standard,320,FZD7,Test,14.1671772532838,-1,1,Pass,0.0222468576534276,81.1332061221848,999,1,ok
S25-A07,All Human RNA,Standard,320,ACTB,Test,14.2232658437253,-1,0.922109982724657,Pass,0.0222468576534276,89.8095804433223,999,1,ok
S25-A08,All Human RNA,Standard,320,SP3,Test,9.47612151354098,-1,1,Pass,0.0222468576534276,81.2573035706768,999,1,ok
S25-A09,All Human RNA,Standard,320,SLCO2B1,Test,10.7729003460807,-1,1,Pass,0.0222468576534276,85.1663200305859,999,1,ok
S25-A10,All Human RNA,Standard,320,RSU1,Test,11.1147730619681,-1,1,Pass,0.0222468576534276,82.795704072345,999,1,ok
S25-A11,All Human RNA,Standard,320,IL8,Test,10.7925235302002,-1,1,Pass,0.0222468576534276,82.6724638909328,999,1,ok
S25-A12,All Human RNA,Standard,320,FZD7,Test,14.1540657159177,-1,1,Pass,0.0222468576534276,80.9526491065963,999,1,ok
S25-A13,All Human RNA,Standard,320,ABCC4,Test,13.9199422444203,-1,1,Pass,0.0222468576534276,80.7944044089145,999,1,ok
S25-A14,All Human RNA,Standard,320,YBX1,Test,7.55173864237882,-1,1,Pass,0.0222468576534276,82.2011502187783,999,1,ok
S25-A15,All Human RNA,Standard,320,PRKCB,Test,15.8504369631883,-1,1,Pass,0.0222468576534276,86.7416691503118,999,1,ok
S25-A16,All Human RNA,Standard,320,DDIT4,Test,11.9074511120904,-1,1,Pass,0.0222468576534276,87.7990656765213,999,1,ok
S25-A17,All Human RNA,Standard,320,ABCB1,Test,11.003944605637,-1,1,Pass,0.0222468576534276,82.0512173677164,999,1,ok
S25-A18,All Human RNA,Standard,320,LRP5,Test,18.9305373866144,-1,1,Pass,0.0222468576534276,84.1039056197921,999,1,ok
S25-A19,All Human RNA,Standard,320,ABCC4,Test,13.8672304927643,-1,1,Pass,0.0222468576534276,80.6713473420272,999,1,ok
S25-A20,All Human RNA,Standard,320,YBX1,Test,7.53011254474669,-1,1,Pass,0.0222468576534276,82.0959366412849,999,1,ok
S25-A21,All Human RNA,Standard,320,PRKCB,Test,15.7109666688895,-1,1,Pass,0.0222468576534276,86.6604784395946,999,1,ok
S25-A22,All Human RNA,Standard,320,DDIT4,Test,11.7948649560574,-1,1,Pass,0.0222468576534276,87.7252700414413,999,1,ok
S25-A23,All Human RNA,Standard,320,ABCB1,Test,10.9472141697687,-1,1,Pass,0.0222468576534276,81.9595968041467,999,1,ok
S25-A24,All Human RNA,Standard,320,LRP5,Test,18.8108717140776,-1,1,Pass,0.0222468576534276,83.9512285390649,999,1,ok
S25-A25,All Human RNA,Standard,320,ABCC5,Test,14.2114473957042,-1,1,Pass,0.0222468576534276,84.2739974372661,999,1,ok
S25-A26,All Human RNA,Standard,320,NFYA,Test,11.5601590388861,-1,1,Pass,0.0222468576534276,85.6092458514447,999,1,ok
S25-A27,All Human RNA,Standard,320,CSK,Test,12.5499281842456,-1,1,Pass,0.0222468576534276,85.8583782838194,999,1,ok
S25-A28,All Human RNA,Standard,320,SCML2,Test,15.9017218013524,-1,1,Pass,0.0222468576534276,81.8258757969643,999,1,ok
S25-A29,All Human RNA,Standard,320,GAPDH,Test,8.50899936963083,-1,1,Pass,0.0222468576534276,87.4196415500095,999,1,ok
S25-A30,All Human RNA,Standard,320,APCDD1,Test,14.520650268579,-1,1,Pass,0.0222468576534276,88.6684537436751,999,1,ok
S25-A31,All Human RNA,Standard,320,ABCC5,Test,14.2709961466436,-1,1,Pass,0.0222468576534276,84.2447724488694,999,1,ok
S25-A32,All Human RNA,Standard,320,NFYA,Test,11.5066235388611,-1,1,Pass,0.0222468576534276,85.4374052527968,999,1,ok
S25-A33,All Human RNA,Standard,320,CSK,Test,12.5808518197313,-1,1,Pass,0.0222468576534276,85.8122875646631,999,1,ok
S25-A34,All Human RNA,Standard,320,SCML2,Test,15.7919215524399,-1,1,Pass,0.0222468576534276,81.737074973387,999,1,ok
S25-A35,All Human RNA,Standard,320,GAPDH,Test,8.50310059992729,-1,1,Pass,0.0222468576534276,87.3684968876767,999,1,ok
S25-A36,All Human RNA,Standard,320,APCDD1,Test,14.5618591950478,-1,1,Pass,0.0222468576534276,88.6211817326588,999,1,ok
S25-A37,All Human RNA,Standard,320,WNK1,Test,11.3825701803879,-1,1,Pass,0.0222468576534276,83.7906281619893,999,1,ok
S25-A38,All Human RNA,Standard,320,IL18,Test,12.7380884062647,-1,1,Pass,0.0222468576534276,81.0016337624955,999,1,ok
S25-A39,All Human RNA,Standard,320,GCLC,Test,11.7315381803233,-1,1,Pass,0.0222468576534276,83.3740019776902,999,1,ok
S25-A40,All Human RNA,Standard,320,MAPK1,Test,11.2228493768154,-1,1,Pass,0.0222468576534276,85.1916284789835,999,1,ok
S25-A41,All Human RNA,Standard,320,MYC,Test,11.5953840769969,-1,1,Pass,0.0222468576534276,79.8735906910525,999,1,ok
S25-A42,All Human RNA,Standard,320,OCT4,Test,25.959748167031,-1,0,Fail,0.0222468576534276,999,999,0,miss
S25-A43,All Human RNA,Standard,320,WNK1,Test,11.3736619898107,-1,1,Pass,0.0222468576534276,83.7768634118021,999,1,ok
S25-A44,All Human RNA,Standard,320,IL18,Test,12.7625222677618,-1,1,Pass,0.0222468576534276,80.9549176048623,999,1,ok
S25-A45,All Human RNA,Standard,320,GCLC,Test,11.6750314360186,-1,1,Pass,0.0222468576534276,83.3502811525514,999,1,ok
S25-A46,All Human RNA,Standard,320,MAPK1,Test,11.2465090731574,-1,1,Pass,0.0222468576534276,85.1904656943046,999,1,ok
S25-A47,All Human RNA,Standard,320,MYC,Test,11.5411191107676,-1,1,Pass,0.0222468576534276,79.8722264286254,999,1,ok
S25-A48,All Human RNA,Standard,320,OCT4,Test,27.8572552731026,-1,0,Fail,0.0222468576534276,999,999,0,miss
S25-A54,All Human RNA,Standard,320,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S25-A53,All Human RNA,Standard,320,MPO,Test,21.0486167609442,-1,1,Pass,0.0222468576534276,87.9205833934751,999,1,ok
S25-A52,All Human RNA,Standard,320,EZH1,Test,12.1994935964472,-1,1,Pass,0.0222468576534276,82.6225542883939,999,1,ok
S25-A51,All Human RNA,Standard,320,SLC7A7,Test,13.1327008369416,-1,1,Pass,0.0222468576534276,81.2362832478776,999,1,ok
S25-A50,All Human RNA,Standard,320,BRD4,Test,10.7719713369866,-1,1,Pass,0.0222468576534276,84.9956018901845,999,1,ok
S25-A49,All Human RNA,Standard,320,DVL2,Test,13.8828370838332,-1,1,Pass,0.0222468576534276,86.7629062246487,999,1,ok
S25-A60,All Human RNA,Standard,320,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S25-A59,All Human RNA,Standard,320,MPO,Test,20.6583158393521,-1,1,Pass,0.0222468576534276,87.8650928126031,999,1,ok
S25-A58,All Human RNA,Standard,320,EZH1,Test,12.2404897715038,-1,1,Pass,0.0222468576534276,82.4770283661263,999,1,ok
S25-A57,All Human RNA,Standard,320,SLC7A7,Test,13.1144742212826,-1,1,Pass,0.0222468576534276,81.2471446693825,999,1,ok
S25-A56,All Human RNA,Standard,320,BRD4,Test,10.7614877950803,-1,1,Pass,0.0222468576534276,84.9814360264728,999,1,ok
S25-A55,All Human RNA,Standard,320,DVL2,Test,13.900659444042,-1,1,Pass,0.0222468576534276,86.7976335155606,999,1,ok
S25-A66,All Human RNA,Standard,320,MT2A,Test,9.38959918614326,-1,1,Pass,0.0222468576534276,89.3169896585955,999,1,ok
S25-A65,All Human RNA,Standard,320,NOTCH1,Test,15.81172308816,-1,1,Pass,0.0222468576534276,89.5600690977405,999,1,ok
S25-A64,All Human RNA,Standard,320,PTK2,Test,10.9822908383968,-1,1,Pass,0.0222468576534276,82.3207556514286,999,1,ok
S25-A63,All Human RNA,Standard,320,KRAS,Test,11.7043716681942,-1,1,Pass,0.0222468576534276,75.2631803149962,999,1,ok
S25-A62,All Human RNA,Standard,320,KMT2A,Test,13.6731294289501,-1,1,Pass,0.0222468576534276,81.6443922096618,999,1,ok
S25-A61,All Human RNA,Standard,320,DAAM1,Test,11.1456263984706,-1,1,Pass,0.0222468576534276,84.3482065953603,999,1,ok
S25-A72,All Human RNA,Standard,320,MT2A,Test,9.3585319581539,-1,1,Pass,0.0222468576534276,89.3173565672668,999,1,ok
S25-A71,All Human RNA,Standard,320,NOTCH1,Test,15.9650748910077,-1,1,Pass,0.0222468576534276,89.583999701243,999,1,ok
S25-A70,All Human RNA,Standard,320,PTK2,Test,10.9185874100871,-1,1,Pass,0.0222468576534276,82.3306353613609,999,1,ok
S25-A69,All Human RNA,Standard,320,KRAS,Test,11.6644792313152,-1,1,Pass,0.0222468576534276,75.2704238038034,999,1,ok
S25-A68,All Human RNA,Standard,320,KMT2A,Test,13.7606055137202,-1,1,Pass,0.0222468576534276,81.6555679112717,999,1,ok
S25-A67,All Human RNA,Standard,320,DAAM1,Test,11.1517629197327,-1,1,Pass,0.0222468576534276,84.3635120834706,999,1,ok
S25-A78,All Human RNA,Standard,320,CTNNB,Test,8.93252569748161,-1,1,Pass,0.0222468576534276,83.3997014218981,999,1,ok
S25-A77,All Human RNA,Standard,320,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S25-A76,All Human RNA,Standard,320,PPIA,Test,7.93683390319812,-1,1,Pass,0.0222468576534276,84.1579164365564,999,1,ok
S25-A75,All Human RNA,Standard,320,RELA,Test,11.61758015903,-1,1,Pass,0.0222468576534276,85.6644266613785,999,1,ok
S25-A74,All Human RNA,Standard,320,SMYD3,Test,13.1097006642142,-1,1,Pass,0.0222468576534276,82.0082542845709,999,1,ok
S25-A73,All Human RNA,Standard,320,UGCG,Test,11.0930822168986,-1,1,Pass,0.0222468576534276,82.3585257327094,999,1,ok
S25-A84,All Human RNA,Standard,320,CTNNB,Test,8.95537080811156,-1,1,Pass,0.0222468576534276,83.4434754198793,999,1,ok
S25-A83,All Human RNA,Standard,320,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S25-A82,All Human RNA,Standard,320,PPIA,Test,8.07206601871806,-1,1,Pass,0.0222468576534276,84.1910512837828,999,1,ok
S25-A81,All Human RNA,Standard,320,RELA,Test,11.6432421258105,-1,1,Pass,0.0222468576534276,85.7129271468665,999,1,ok
S25-A80,All Human RNA,Standard,320,SMYD3,Test,13.3911643606743,-1,1,Pass,0.0222468576534276,82.0875752007017,999,1,ok
S25-A79,All Human RNA,Standard,320,UGCG,Test,10.9557661896503,-1,1,Pass,0.0222468576534276,82.4238799872872,999,1,ok
S25-A90,All Human RNA,Standard,320,LRP6,Test,14.8543550898493,-1,1,Pass,0.0222468576534276,85.8793198382945,999,1,ok
S25-A89,All Human RNA,Standard,320,Tcf7l2,Test,14.6047593221723,-1,1,Pass,0.0222468576534276,82.2965091284989,999,1,ok
S25-A88,All Human RNA,Standard,320,B2M,Test,6.33424190717264,-1,1,Pass,0.0222468576534276,85.6617776351378,999,1,ok
S25-A87,All Human RNA,Standard,320,MAP3K14,Test,14.84741324671,-1,1,Pass,0.0222468576534276,84.1648494601975,999,1,ok
S25-A86,All Human RNA,Standard,320,SLCO3A1,Test,14.2131600017341,-1,1,Pass,0.0222468576534276,84.0063307622327,999,1,ok
S25-A85,All Human RNA,Standard,320,SP1,Test,12.4177891647926,-1,1,Pass,0.0222468576534276,86.8310011167553,999,1,ok
S25-A96,All Human RNA,Standard,320,LRP6,Test,15.1167152829754,-1,1,Pass,0.0222468576534276,86.1926605787835,999,1,ok
S25-A95,All Human RNA,Standard,320,Tcf7l2,Test,14.6928505433431,-1,1,Pass,0.0222468576534276,82.6512488275632,999,1,ok
