Chip Run Info,D:\Edoardo\1361334029 10 nM vinc treated 48h\ChipRun.bml,1361334029,96.96 (136x),GE 96x96 PCR+Melt v2,ROX,EvaGreen,8/4/2016 5:25:44 PM,00:51:52,BIOMARK088
Application Version,4.1.3
Application Build,20140305.1515
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Calibrated rConc,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S45-A74,treated_high,Unknown,1,SMYD3,Test,19.7028809052067,-1,1,Pass,0.0214762905126088,72.6606963626563,999,1,
S45-A73,treated_high,Unknown,1,UGCG,Test,26.7624320395307,-1,1,Pass,0.0214762905126088,81.6886410088706,999,1,
S45-A84,treated_high,Unknown,1,CTNNB,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S45-A83,treated_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S45-A82,treated_high,Unknown,1,PPIA,Test,12.2429120530466,-1,1,Pass,0.0214762905126088,84.648098402367,999,1,
S45-A81,treated_high,Unknown,1,RELA,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S45-A80,treated_high,Unknown,1,SMYD3,Test,19.1182620648597,-1,1,Pass,0.0214762905126088,72.730889509633,999,1,
S45-A79,treated_high,Unknown,1,UGCG,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S45-A90,treated_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S45-A89,treated_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S45-A88,treated_high,Unknown,1,B2M,Test,13.6877323567644,-1,1,Pass,0.0214762905126088,85.9326119533349,999,1,
S45-A87,treated_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S45-A86,treated_high,Unknown,1,SLCO3A1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S45-A85,treated_high,Unknown,1,SP1,Test,13.7251254788729,-1,1,Pass,0.0214762905126088,75.934927500576,999,1,
S45-A96,treated_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S45-A95,treated_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S45-A94,treated_high,Unknown,1,B2M,Test,13.9746826025443,-1,1,Pass,0.0214762905126088,86.1322878346886,999,1,
S45-A93,treated_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S45-A92,treated_high,Unknown,1,SLCO3A1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S45-A91,treated_high,Unknown,1,SP1,Test,13.9773442012696,-1,1,Pass,0.0214762905126088,76.1820841296753,999,1,
S50-A01,treated_high,Unknown,1,ACTB,Test,11.6881997557474,-1,0.955539079768428,Pass,0.0214762905126088,90.9381786457798,999,1,
S50-A02,treated_high,Unknown,1,SP3,Test,11.8800782284499,-1,1,Pass,0.0214762905126088,81.8518760931512,999,1,
S50-A03,treated_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A04,treated_high,Unknown,1,RSU1,Test,12.8306969032347,-1,1,Pass,0.0214762905126088,83.2009571700346,999,1,
S50-A05,treated_high,Unknown,1,IL8,Test,8.73832144461354,-1,1,Pass,0.0214762905126088,83.1117206834594,999,1,
S50-A06,treated_high,Unknown,1,FZD7,Test,18.9262730678853,-1,1,Pass,0.0214762905126088,81.1841705743193,999,1,
S50-A07,treated_high,Unknown,1,ACTB,Test,11.5244089557583,-1,0.947869052868468,Pass,0.0214762905126088,90.5713430546024,999,1,
S50-A08,treated_high,Unknown,1,SP3,Test,11.7966065931022,-1,1,Pass,0.0214762905126088,81.4707402602738,999,1,
S50-A09,treated_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A10,treated_high,Unknown,1,RSU1,Test,12.7515574311251,-1,1,Pass,0.0214762905126088,82.9861281744168,999,1,
S50-A11,treated_high,Unknown,1,IL8,Test,8.72560650365154,-1,1,Pass,0.0214762905126088,82.9470385786294,999,1,
S50-A12,treated_high,Unknown,1,FZD7,Test,19.9600725998314,-1,1,Pass,0.0214762905126088,80.948086352018,999,1,
S50-A13,treated_high,Unknown,1,ABCC4,Test,11.8099634530529,-1,1,Pass,0.0214762905126088,81.0768056503286,999,1,
S50-A14,treated_high,Unknown,1,YBX1,Test,6.63530176691689,-1,1,Pass,0.0214762905126088,82.6138673387886,999,1,
S50-A15,treated_high,Unknown,1,PRKCB,Test,11.3302348208105,-1,1,Pass,0.0214762905126088,87.1727551606862,999,1,
S50-A16,treated_high,Unknown,1,DDIT4,Test,13.9647901840381,-1,1,Pass,0.0214762905126088,88.2527723651833,999,1,
S50-A17,treated_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A18,treated_high,Unknown,1,LRP5,Test,16.9532068593435,-1,1,Pass,0.0214762905126088,84.5748943284855,999,1,
S50-A19,treated_high,Unknown,1,ABCC4,Test,11.808485145283,-1,1,Pass,0.0214762905126088,80.9728299824456,999,1,
S50-A20,treated_high,Unknown,1,YBX1,Test,6.59089749325741,-1,1,Pass,0.0214762905126088,82.4208576251287,999,1,
S50-A21,treated_high,Unknown,1,PRKCB,Test,11.3610699474949,-1,1,Pass,0.0214762905126088,87.1056403154745,999,1,
S50-A22,treated_high,Unknown,1,DDIT4,Test,13.9304196368614,-1,1,Pass,0.0214762905126088,88.1584655574261,999,1,
S50-A23,treated_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A24,treated_high,Unknown,1,LRP5,Test,16.9018409291861,-1,1,Pass,0.0214762905126088,84.3550552995914,999,1,
S50-A25,treated_high,Unknown,1,ABCC5,Test,17.9744523982052,-1,1,Pass,0.0214762905126088,84.6651697669803,999,1,
S50-A26,treated_high,Unknown,1,NFYA,Test,14.231054508925,-1,1,Pass,0.0214762905126088,85.987830856346,999,1,
S50-A27,treated_high,Unknown,1,CSK,Test,11.6771360213209,-1,1,Pass,0.0214762905126088,86.2397576086119,999,1,
S50-A28,treated_high,Unknown,1,SCML2,Test,14.6089289739558,-1,1,Pass,0.0214762905126088,82.1394905871438,999,1,
S50-A29,treated_high,Unknown,1,GAPDH,Test,7.3872295925529,-1,1,Pass,0.0214762905126088,88.0277976225344,999,1,
S50-A30,treated_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A31,treated_high,Unknown,1,ABCC5,Test,18.3033508372515,-1,1,Pass,0.0214762905126088,84.6063049901551,999,1,
S50-A32,treated_high,Unknown,1,NFYA,Test,13.957520758778,-1,1,Pass,0.0214762905126088,85.9385666049516,999,1,
S50-A33,treated_high,Unknown,1,CSK,Test,11.6555803374504,-1,1,Pass,0.0214762905126088,86.2333918496487,999,1,
S50-A34,treated_high,Unknown,1,SCML2,Test,14.8580201712618,-1,1,Pass,0.0214762905126088,82.1393306435121,999,1,
S50-A35,treated_high,Unknown,1,GAPDH,Test,7.34552847003585,-1,1,Pass,0.0214762905126088,88.0145548048331,999,1,
S50-A36,treated_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A37,treated_high,Unknown,1,WNK1,Test,13.3718686272132,-1,1,Pass,0.0214762905126088,84.0201430829687,999,1,
S50-A38,treated_high,Unknown,1,IL18,Test,16.5558657132301,-1,1,Pass,0.0214762905126088,81.3154145374345,999,1,
S50-A39,treated_high,Unknown,1,GCLC,Test,13.6914874975476,-1,1,Pass,0.0214762905126088,83.810295199129,999,1,
S50-A40,treated_high,Unknown,1,MAPK1,Test,12.0685439193719,-1,1,Pass,0.0214762905126088,85.7799476460328,999,1,
S50-A41,treated_high,Unknown,1,MYC,Test,8.85234182217769,-1,1,Pass,0.0214762905126088,80.208657056657,999,1,
S50-A42,treated_high,Unknown,1,OCT4,Test,27.5551678855248,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A43,treated_high,Unknown,1,WNK1,Test,13.4574992782986,-1,1,Pass,0.0214762905126088,84.0657226509034,999,1,
S50-A44,treated_high,Unknown,1,IL18,Test,16.460370104028,-1,1,Pass,0.0214762905126088,81.3000852336071,999,1,
S50-A45,treated_high,Unknown,1,GCLC,Test,13.5586420637244,-1,1,Pass,0.0214762905126088,83.7990755599479,999,1,
S50-A46,treated_high,Unknown,1,MAPK1,Test,12.0667274941618,-1,1,Pass,0.0214762905126088,85.755589211254,999,1,
S50-A47,treated_high,Unknown,1,MYC,Test,8.89374319949521,-1,1,Pass,0.0214762905126088,80.1969448337424,999,1,
S50-A48,treated_high,Unknown,1,OCT4,Test,27.4232126988034,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A54,treated_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A53,treated_high,Unknown,1,MPO,Test,7.7886759855369,-1,1,Pass,0.0214762905126088,88.7523554264409,999,1,
S50-A52,treated_high,Unknown,1,EZH1,Test,14.8402826325667,-1,1,Pass,0.0214762905126088,82.958351417639,999,1,
S50-A51,treated_high,Unknown,1,SLC7A7,Test,15.2699653628398,-1,1,Pass,0.0214762905126088,81.7687780189451,999,1,
S50-A50,treated_high,Unknown,1,BRD4,Test,11.1274903057377,-1,1,Pass,0.0214762905126088,85.4555738083981,999,1,
S50-A49,treated_high,Unknown,1,DVL2,Test,15.5900778757926,-1,1,Pass,0.0214762905126088,87.2169392172342,999,1,
S50-A60,treated_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A59,treated_high,Unknown,1,MPO,Test,7.90009545011689,-1,1,Pass,0.0214762905126088,88.7266123070505,999,1,
S50-A58,treated_high,Unknown,1,EZH1,Test,14.9232468628788,-1,1,Pass,0.0214762905126088,82.9426266204674,999,1,
S50-A57,treated_high,Unknown,1,SLC7A7,Test,15.29021606881,-1,1,Pass,0.0214762905126088,81.7017386965775,999,1,
S50-A56,treated_high,Unknown,1,BRD4,Test,11.2031630551019,-1,1,Pass,0.0214762905126088,85.3994021753305,999,1,
S50-A55,treated_high,Unknown,1,DVL2,Test,15.6922848366244,-1,1,Pass,0.0214762905126088,87.2359702962085,999,1,
S50-A66,treated_high,Unknown,1,MT2A,Test,10.7841574543192,-1,1,Pass,0.0214762905126088,90.0973258046733,999,1,
S50-A65,treated_high,Unknown,1,NOTCH1,Test,17.7285462030173,-1,1,Pass,0.0214762905126088,90.247922210524,999,1,
S50-A64,treated_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A63,treated_high,Unknown,1,KRAS,Test,14.264913180669,-1,1,Pass,0.0214762905126088,75.3989571140961,999,1,
S50-A62,treated_high,Unknown,1,KMT2A,Test,14.5476519310609,-1,1,Pass,0.0214762905126088,81.9464718873812,999,1,
S50-A61,treated_high,Unknown,1,DAAM1,Test,999,-1,0,Fail,0.0214762905126088,68.6709735166677,999,1,
S50-A72,treated_high,Unknown,1,MT2A,Test,10.7152200019509,-1,1,Pass,0.0214762905126088,90.0842934016584,999,1,
S50-A71,treated_high,Unknown,1,NOTCH1,Test,16.9942385259804,-1,1,Pass,0.0214762905126088,90.1653895342647,999,1,
S50-A70,treated_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A69,treated_high,Unknown,1,KRAS,Test,14.3077815962003,-1,1,Pass,0.0214762905126088,75.3801263906221,999,1,
S50-A68,treated_high,Unknown,1,KMT2A,Test,14.7376230280726,-1,1,Pass,0.0214762905126088,81.932505323441,999,1,
S50-A67,treated_high,Unknown,1,DAAM1,Test,999,-1,0,Fail,0.0214762905126088,68.5639571331357,999,1,
S50-A78,treated_high,Unknown,1,CTNNB,Test,13.373178559594,-1,1,Pass,0.0214762905126088,83.7525254777454,999,1,
S50-A77,treated_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A76,treated_high,Unknown,1,PPIA,Test,9.2137481635113,-1,1,Pass,0.0214762905126088,84.6210982835437,999,1,
S50-A75,treated_high,Unknown,1,RELA,Test,12.4489973882893,-1,1,Pass,0.0214762905126088,86.0379305340147,999,1,
S50-A74,treated_high,Unknown,1,SMYD3,Test,18.0516203616785,-1,1,Pass,0.0214762905126088,82.303805629502,999,1,
S50-A73,treated_high,Unknown,1,UGCG,Test,17.4467705760536,-1,1,Pass,0.0214762905126088,82.7671355776691,999,1,
S50-A84,treated_high,Unknown,1,CTNNB,Test,13.4112547139662,-1,1,Pass,0.0214762905126088,83.7818724466229,999,1,
S50-A83,treated_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A82,treated_high,Unknown,1,PPIA,Test,9.21031308062774,-1,1,Pass,0.0214762905126088,84.6673187627847,999,1,
S50-A81,treated_high,Unknown,1,RELA,Test,12.441506877192,-1,1,Pass,0.0214762905126088,86.0810124363478,999,1,
S50-A80,treated_high,Unknown,1,SMYD3,Test,18.7551539712055,-1,1,Pass,0.0214762905126088,82.3273543396798,999,1,
S50-A79,treated_high,Unknown,1,UGCG,Test,17.4551994028383,-1,1,Pass,0.0214762905126088,82.7922302864342,999,1,
S50-A90,treated_high,Unknown,1,LRP6,Test,22.0107541617317,-1,1,Pass,0.0214762905126088,87.0610116249763,999,1,
S50-A89,treated_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A88,treated_high,Unknown,1,B2M,Test,9.61622084929165,-1,1,Pass,0.0214762905126088,86.0301244817665,999,1,
S50-A87,treated_high,Unknown,1,MAP3K14,Test,17.5445685785739,-1,1,Pass,0.0214762905126088,84.4140120211427,999,1,
S50-A86,treated_high,Unknown,1,SLCO3A1,Test,15.0745419620731,-1,1,Pass,0.0214762905126088,84.2884457285882,999,1,
S50-A85,treated_high,Unknown,1,SP1,Test,14.0321897817198,-1,1,Pass,0.0214762905126088,87.2336787779589,999,1,
S50-A96,treated_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A95,treated_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S50-A94,treated_high,Unknown,1,B2M,Test,9.56240139890054,-1,1,Pass,0.0214762905126088,86.2465140014304,999,1,
S50-A93,treated_high,Unknown,1,MAP3K14,Test,17.1854496154303,-1,1,Pass,0.0214762905126088,84.8321891440992,999,1,
S50-A92,treated_high,Unknown,1,SLCO3A1,Test,15.0565985105331,-1,1,Pass,0.0214762905126088,84.7203164082553,999,1,
S50-A91,treated_high,Unknown,1,SP1,Test,14.0542923909803,-1,1,Pass,0.0214762905126088,87.7134983775101,999,1,
S44-A01,treated_high,Unknown,1,ACTB,Test,15.894848153612,-1,0.960157716711495,Pass,0.0214762905126088,90.8763065668402,999,1,
S44-A02,treated_high,Unknown,1,SP3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A03,treated_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A04,treated_high,Unknown,1,RSU1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A05,treated_high,Unknown,1,IL8,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A06,treated_high,Unknown,1,FZD7,Test,15.6159005613673,-1,1,Pass,0.0214762905126088,81.5149992934988,999,1,
S44-A07,treated_high,Unknown,1,ACTB,Test,15.8535634600592,-1,0.983775659571098,Pass,0.0214762905126088,90.3878127269365,999,1,
S44-A08,treated_high,Unknown,1,SP3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A09,treated_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A10,treated_high,Unknown,1,RSU1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A11,treated_high,Unknown,1,IL8,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A12,treated_high,Unknown,1,FZD7,Test,15.66520884953,-1,1,Pass,0.0214762905126088,81.2211238240101,999,1,
S44-A13,treated_high,Unknown,1,ABCC4,Test,17.654949721953,-1,1,Pass,0.0214762905126088,81.0311710838599,999,1,
S44-A14,treated_high,Unknown,1,YBX1,Test,11.2016118475034,-1,1,Pass,0.0214762905126088,82.4361569963022,999,1,
S44-A15,treated_high,Unknown,1,PRKCB,Test,999,-1,0,Fail,0.0214762905126088,69.4558704934574,999,1,
S44-A16,treated_high,Unknown,1,DDIT4,Test,16.7818613252784,-1,1,Pass,0.0214762905126088,89.6297193201418,999,1,
S44-A17,treated_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A18,treated_high,Unknown,1,LRP5,Test,17.7448032178743,-1,1,Pass,0.0214762905126088,84.3975126208528,999,1,
S44-A19,treated_high,Unknown,1,ABCC4,Test,17.9864404754409,-1,1,Pass,0.0214762905126088,80.9549825223809,999,1,
S44-A20,treated_high,Unknown,1,YBX1,Test,11.3090188293663,-1,1,Pass,0.0214762905126088,82.3935622243297,999,1,
S44-A21,treated_high,Unknown,1,PRKCB,Test,999,-1,0,Fail,0.0214762905126088,69.3405938692041,999,1,
S44-A22,treated_high,Unknown,1,DDIT4,Test,16.5665407765597,-1,1,Pass,0.0214762905126088,89.4100575465788,999,1,
S44-A23,treated_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A24,treated_high,Unknown,1,LRP5,Test,17.740575796214,-1,1,Pass,0.0214762905126088,84.1985672580698,999,1,
S44-A25,treated_high,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A26,treated_high,Unknown,1,NFYA,Test,22.4569946742463,-1,1,Pass,0.0214762905126088,83.8695417509407,999,1,
S44-A27,treated_high,Unknown,1,CSK,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A28,treated_high,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A29,treated_high,Unknown,1,GAPDH,Test,12.1647352612278,-1,1,Pass,0.0214762905126088,87.7479587766896,999,1,
S44-A30,treated_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A31,treated_high,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A32,treated_high,Unknown,1,NFYA,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A33,treated_high,Unknown,1,CSK,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A34,treated_high,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A35,treated_high,Unknown,1,GAPDH,Test,12.0708421203753,-1,1,Pass,0.0214762905126088,87.764852291607,999,1,
S44-A36,treated_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A37,treated_high,Unknown,1,WNK1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A38,treated_high,Unknown,1,IL18,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A39,treated_high,Unknown,1,GCLC,Test,18.2271480388371,-1,1,Pass,0.0214762905126088,83.7307756776907,999,1,
S44-A40,treated_high,Unknown,1,MAPK1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A41,treated_high,Unknown,1,MYC,Test,12.8310138375771,-1,1,Pass,0.0214762905126088,80.2439188536898,999,1,
S44-A42,treated_high,Unknown,1,OCT4,Test,26.7344891998352,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A43,treated_high,Unknown,1,WNK1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A44,treated_high,Unknown,1,IL18,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A45,treated_high,Unknown,1,GCLC,Test,18.1009758925037,-1,1,Pass,0.0214762905126088,83.7996211349699,999,1,
S44-A46,treated_high,Unknown,1,MAPK1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A47,treated_high,Unknown,1,MYC,Test,12.8011175192636,-1,1,Pass,0.0214762905126088,80.2524577580246,999,1,
S44-A48,treated_high,Unknown,1,OCT4,Test,26.8841066036135,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A54,treated_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A53,treated_high,Unknown,1,MPO,Test,11.4649877542036,-1,1,Pass,0.0214762905126088,88.7702666319936,999,1,
S44-A52,treated_high,Unknown,1,EZH1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A51,treated_high,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A50,treated_high,Unknown,1,BRD4,Test,18.0398420872285,-1,1,Pass,0.0214762905126088,85.4364209477694,999,1,
S44-A49,treated_high,Unknown,1,DVL2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A60,treated_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A59,treated_high,Unknown,1,MPO,Test,11.3239885033537,-1,1,Pass,0.0214762905126088,88.7517989959734,999,1,
S44-A58,treated_high,Unknown,1,EZH1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A57,treated_high,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A56,treated_high,Unknown,1,BRD4,Test,18.4429829471829,-1,1,Pass,0.0214762905126088,85.4688236910955,999,1,
S44-A55,treated_high,Unknown,1,DVL2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A66,treated_high,Unknown,1,MT2A,Test,16.0015768024112,-1,1,Pass,0.0214762905126088,89.7994228766508,999,1,
S44-A65,treated_high,Unknown,1,NOTCH1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A64,treated_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A63,treated_high,Unknown,1,KRAS,Test,12.4845032616156,-1,1,Pass,0.0214762905126088,75.4777963836321,999,1,
S44-A62,treated_high,Unknown,1,KMT2A,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A61,treated_high,Unknown,1,DAAM1,Test,20.0092738264409,-1,1,Pass,0.0214762905126088,86.6049770084192,999,1,
S44-A72,treated_high,Unknown,1,MT2A,Test,15.4791805411065,-1,1,Pass,0.0214762905126088,89.8806787035531,999,1,
S44-A71,treated_high,Unknown,1,NOTCH1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A70,treated_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A69,treated_high,Unknown,1,KRAS,Test,12.4538275826367,-1,1,Pass,0.0214762905126088,75.4649593883055,999,1,
S44-A68,treated_high,Unknown,1,KMT2A,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A67,treated_high,Unknown,1,DAAM1,Test,18.9775949378259,-1,1,Pass,0.0214762905126088,86.7045013459127,999,1,
S44-A78,treated_high,Unknown,1,CTNNB,Test,17.416278465079,-1,1,Pass,0.0214762905126088,82.0759018996825,999,1,
S44-A77,treated_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A76,treated_high,Unknown,1,PPIA,Test,12.1348142116341,-1,1,Pass,0.0214762905126088,84.7243258634842,999,1,
S44-A75,treated_high,Unknown,1,RELA,Test,17.361457733532,-1,1,Pass,0.0214762905126088,86.0305927443574,999,1,
S44-A74,treated_high,Unknown,1,SMYD3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A73,treated_high,Unknown,1,UGCG,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A84,treated_high,Unknown,1,CTNNB,Test,16.5452249600112,-1,1,Pass,0.0214762905126088,82.1399014769379,999,1,
S44-A83,treated_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A82,treated_high,Unknown,1,PPIA,Test,12.1501893241036,-1,1,Pass,0.0214762905126088,84.7609439563523,999,1,
S44-A81,treated_high,Unknown,1,RELA,Test,16.8818632060977,-1,1,Pass,0.0214762905126088,86.0462414631326,999,1,
S44-A80,treated_high,Unknown,1,SMYD3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A79,treated_high,Unknown,1,UGCG,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A90,treated_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A89,treated_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A88,treated_high,Unknown,1,B2M,Test,13.3502439677639,-1,1,Pass,0.0214762905126088,86.0501443156781,999,1,
S44-A87,treated_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A86,treated_high,Unknown,1,SLCO3A1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A85,treated_high,Unknown,1,SP1,Test,18.9258652526285,-1,1,Pass,0.0214762905126088,75.8139244628802,999,1,
S44-A96,treated_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A95,treated_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A94,treated_high,Unknown,1,B2M,Test,13.4490351082537,-1,1,Pass,0.0214762905126088,86.2456818104254,999,1,
S44-A93,treated_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A92,treated_high,Unknown,1,SLCO3A1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S44-A91,treated_high,Unknown,1,SP1,Test,19.6193835148735,-1,1,Pass,0.0214762905126088,76.0399514861493,999,1,
S49-A01,treated_high,Unknown,10,ACTB,Test,13.672768266445,-1,0.950747710050262,Pass,0.0214762905126088,90.8697998703162,999,1,
S49-A02,treated_high,Unknown,10,SP3,Test,12.6346521269864,-1,1,Pass,0.0214762905126088,82.084918362115,999,1,
S49-A03,treated_high,Unknown,10,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S49-A04,treated_high,Unknown,10,RSU1,Test,13.5705970040807,-1,1,Pass,0.0214762905126088,83.4263822004846,999,1,
S49-A05,treated_high,Unknown,10,IL8,Test,7.23799502496611,-1,1,Pass,0.0214762905126088,83.3263209496288,999,1,
S49-A06,treated_high,Unknown,10,FZD7,Test,13.9581666336249,-1,1,Pass,0.0214762905126088,81.7201941722212,999,1,
S49-A07,treated_high,Unknown,10,ACTB,Test,13.2472355913872,-1,0.927581522828609,Pass,0.0214762905126088,90.3788389475532,999,1,
